ClientID,Name,TypeID,Location,Region,Pricing
625,WD Steakhouse,3,Livermore,NY,2
626,Silver Burger,7,Tehachapi,CA,1
627,Belly Gastropub,5,Folsom,FL,2
628,Blue Cafe,4,Santa Fe,WI,2
629,Sugar Dragon,1,Jacksonville,NY,1
630,Salty Grill,3,Oak Park,OH,1
631,Blue Coffee,7,New York,CA,2
632,Spice Pub,5,Orleans,GA,3
633,Red Bakery,2,Kittanning,WI,2
634,Fat Spoon,7,Austin,AZ,1
635,Belly Deli,6,Whitehall,TX,3
636,Sweet Eatery,3,Boise,WA,2
637,Salty Curry,4,Los Angeles,CO,1
638,Belly Burger,6,Houston,CT,2
639,Spice Grill & Tap,4,Sugar Land,NM,1
640,Golden Dragon,4,Colorado Springs,CA,2
641,EJ Bar & Grill,3,Glenshaw,LA,2
642,Hungry Coffee,4,Seattle,SC,2
643,Sugar Pub,7,Augusta,PA,3
644,Smokestack Curry,6,Spokane Valley,FL,2
645,Silver Steakhouse,7,Feasterville-Trevose,IL,2
646,Silver Subs,6,Rocky River,MA,1
647,Green Diner,5,Sunland Park,PA,2
648,94 Sushi,5,North Richland Hills,FL,1
649,Sugar Box,2,Santa Monica,KY,2
650,Golden House,6,Tucson,MO,3
651,83 Diner,4,Grass Valley,WA,3
652,Belly King,2,Waco,MI,1
653,Sweet Cafe,2,Dodge City,FL,2
654,Salty Sushi,7,Bellingham,TX,3
655,Orange Dragon,3,Brooklyn,UT,1
656,Green Diner,4,Pittsburgh,IL,2
657,Golden Bar & Grill,4,Astor,CA,2
658,QDH Coffee,3,Jacksonville Beach,VA,2
659,Spice Grill,7,King of Prussia,MI,2
660,Fat King,5,Durango,SD,2
661,Golden Gastropub,6,Cambria,GA,2
662,Spice Shakes,6,Canyon Lake,CA,2
663,Big Bakery,4,Cambria,MO,3
664,Sugar Grill,4,Fort Lauderdale,OR,2
665,Blue Diner,4,Auburn Hills,WI,1
666,Sugar Kitchen,5,New Hope,NH,1
667,VC Burger,7,Bemidji,CA,3
668,Fast Spoon,4,Virginia Beach,FL,1
669,Fast Subs,7,Hilton Head Island,HI,2
670,PMH House,3,Morrisville,FL,2
671,Blue Plate House,3,Brookline,LA,3
672,Sweet Eatery,6,Fayetteville,UT,2
673,Red Bar & Grill,5,Chicago,FL,1
674,Blue Plate Dragon,2,Buena Vista,FL,2
675,Belly Kitchen,1,Chicago,PA,2
676,Golden Spoon,6,Pewaukee,VA,2
677,Fat Curry,4,Boston,IL,1
678,Fat Dragon,6,Gloucester,NY,2
679,2960 Grill & Tap,4,Vernal,CA,1
680,WU Grill,5,Stowe,FL,1
681,969 Bakery,5,Fort Worth,MD,3
682,Red Kitchen,1,South Haven,NY,3
683,Silver Dragon,7,Bethesda,UT,2
684,995 Diner,4,Yonkers,CA,1
685,Big House,6,Claremont,WI,1
686,Spice BBQ,5,Bar Harbor,OK,1
687,Big Burger,2,Eugene,NY,2
688,Hungry Steakhouse,2,Seal Beach,NC,2
689,91 Sushi,3,Neptune City,MA,1
690,Red Box,7,Cookeville,CA,1
691,Silver BBQ,1,Bradenton,NC,2
692,Fat Bar & Grill,3,Ridgecrest,HI,2
693,Silver Shakes,4,Arlington,LA,1
694,Blue Plate Cafe,7,San Antonio,GA,2
695,Smokestack Curry,5,Toronto,GA,2
696,Big Grill,2,Montpelier,CT,1
697,1083 Burger,3,Bakersfield,FL,1
698,Sugar Bar & Grill,7,Manhattan Beach,NY,2
699,TK Steakhouse,4,Baltimore,MI,2
700,6356 Eats,4,Honolulu,NY,2
701,Big Pizza,7,Billings,WA,2
702,Blue Juice Bar,4,Sherman,WI,2
703,Sweet Steakhouse,2,Redding,AL,1
704,Salty Diner,2,Santa Monica,TX,2
705,Belly Diner,3,Las Vegas,NJ,2
706,Smokestack Bar & Grill,3,Saint Helena,OR,1
707,Smokestack Curry,1,Dallas,IL,2
708,Belly Pizza,1,Salisbury,CA,3
709,Fast Spoon,2,Naples,NY,3
710,Spice House,7,Bar Harbor,CO,2
711,Sugar Curry,7,Lafayette,PA,2
712,Sugar Gastropub,1,Jacksonville,NM,1
713,828 Deli,6,Middlebury,WA,1
714,Belly Pizza,7,Denver,FL,2
715,WVY Box,1,Morgantown,GA,1
716,Green Steakhouse,6,Los Angeles,CA,1
717,Blue Plate Spoon,3,Cleveland,TX,2
718,Thirsty Eatery,5,Astoria,NY,2
719,Big Spoon,1,Saint Petersburg,IL,3
720,Red Diner,3,Nashville,MN,2
721,Golden Gastropub,2,Virginia,ID,2
722,Silver Grill,6,New York,AZ,2
723,Salty Gastropub,5,Carlsbad,PA,2
724,Fat Eatery,7,Miami Beach,CA,1
725,EE Pizza,5,Oakland Park,CA,1
726,Fat Gastropub,6,Beaverton,CA,2
727,Hungry Coffee,7,San Francisco,LA,3
728,7302 Dragon,2,Orange Beach,NJ,1
729,Big King,4,Arlington,TX,3
730,Spice Dragon,2,Walnut Creek,MO,2
731,Belly Bar & Grill,1,Rowland Heights,AL,2
732,Green Eats,4,Portland,TX,1
733,Hungry Subs,1,Chicago,TX,2
734,5235 Eatery,6,Tacoma,FL,3
735,Silver Spoon,3,Tewksbury,LA,2
736,NUA Spoon,1,Appleton,DC,3
737,35 Cafe,4,Wheaton,CA,2
738,Golden Creamery,5,Roswell,PA,2
739,ZTI Dragon,7,Winter Park,NC,2
740,AP House,6,Atlanta,PA,2
741,Big Shakes,3,Eau Claire,WA,3
742,Hungry Burger,6,Mahopac,CO,2
743,56 Pub,5,Jacksonville,MI,2
744,Blue Deli,1,Greeley,MD,2
745,Silver Brasserie,3,Woodland,FL,2
746,7768 Pizza,1,Cornelius,NY,3
747,Thirsty Grill & Tap,5,Chino Valley,RI,2
748,Silver Coffee,6,Roslyn,GA,3
749,Fast Grill & Tap,6,New York,IL,1
750,GC Pub,4,Sandpoint,DE,1
751,Silver Bar & Grill,4,Charleston,FL,3
752,Golden Eats,4,Montgomery,NJ,2
753,PL Spoon,1,Regina,SC,3
754,2664 Grill & Tap,3,Sarasota,CA,1
755,Sweet Coffee,3,Tampa,OH,3
756,Sugar BBQ,6,Cincinnati,NC,2
757,GP Pub,2,Charlottesville,MI,2
758,21 Bar & Grill,7,Weston,CA,1
759,Blue Plate Pub,7,Belleair Bluffs,NC,3
760,JK Cafe,2,Kihei,VA,3
761,Red BBQ,4,Kaneohe,MA,2
762,Golden Eats,1,Kyle,MI,2
763,EHQ Sushi,3,Oakville,MA,3
764,Fat Sushi,1,Dallas,LA,1
765,Golden Sushi,5,Williams,FL,2
766,Salty Eatery,3,Lawton,NE,2
767,FJB Curry,7,Saint Louis,MA,3
768,Big Gastropub,2,New Orleans,VA,2
769,Belly Coffee,2,Cascade Locks,BC,2
770,Sugar Bar & Grill,3,The Plains,NM,1
771,Orange Burger,3,Seaside,AL,2
772,Red Juice Bar,4,Sault Ste Marie,AZ,2
773,Big Pub,4,Orange,OH,2
774,Fast Eats,3,Medford,GA,2
775,Sweet Box,5,Oklahoma City,AR,2
776,Sugar Curry,3,Miami Beach,OH,2
777,96 Steakhouse,4,Tacoma,OR,3
778,Green Eatery,5,Providence,NY,2
779,MIL BBQ,3,Duluth,CA,1
780,Fat BBQ,7,Concord,NJ,2
781,Spice Steakhouse,6,Sebastian,TN,2
782,10 Diner,7,New Iberia,CT,3
783,Spice Sushi,4,Natchez,NY,3
784,Blue Brasserie,4,San Francisco,OR,1
785,Thirsty Grill & Tap,5,Lizton,MN,3
786,Red Shakes,3,Huntington,NY,1
787,Spice King,5,Woodstock,OK,2
788,Silver Creamery,2,Naples,MI,3
789,Big Juice Bar,1,Alexandria,MN,1
790,Blue Plate Grill,7,Rochester,ON,1
791,Silver Pizza,5,Palm Springs,FL,2
792,70 Eatery,7,Charleston,PA,1
793,GQS Spoon,6,Ellijay,NJ,2
794,99 Eats,2,Lafayette,CA,2
795,81 Bakery,7,Harrison,MN,3
796,Fast Creamery,6,Cookeville,MN,2
797,6530 Curry,7,Seadrift,IN,1
798,LYI Eats,3,Smyrna,MD,3
799,Salty Brasserie,7,Salt Lake City,LA,2
800,Blue Grill & Tap,7,Belfair,IL,2
801,Sugar Juice Bar,7,Palm Springs,PA,3
802,Fast Box,6,Barre,TN,3
803,Green King,4,Los Angeles,TX,2
804,3148 House,2,White Plains,MN,3
805,Red Curry,6,Sylmar,IL,2
806,11 Bar & Grill,2,Atlanta,CA,3
807,Smokestack Grill & Tap,4,Rockville Centre,IL,1
808,Thirsty Coffee,5,Washington,CA,2
809,Sugar Dragon,6,Oakland,WI,2
810,Spice Creamery,7,Irvine,NC,1
811,Silver Coffee,6,Atlanta,MD,2
812,Fast Diner,3,Midway,NJ,1
813,Silver Juice Bar,1,Artesia,AR,1
814,Salty Kitchen,5,Covington,TN,1
815,Orange Bar & Grill,3,Inverness,OR,2
816,Fast Sushi,2,Leesburg,CA,2
817,Silver Kitchen,6,Jacksonville,DC,2
818,Smokestack King,4,Erie,PA,2
819,66 Grill,1,Medina,NY,1
820,Hungry Gastropub,2,Calabasas,VA,1
821,Thirsty Steakhouse,4,Roslyn,MA,2
822,Blue Plate Sushi,1,Southern Pines,MN,1
823,Fast House,2,La Grange,NY,2
824,Golden Cafe,7,Orrtanna,ID,1
825,Blue Plate Bakery,6,Weehawken,FL,2
826,Thirsty Brasserie,4,Fayetteville,NJ,2
827,8638 Box,3,Fairfield,NE,2
828,3958 Pizza,5,Indianola,PA,3
829,267 Grill & Tap,2,Skokie,WI,1
830,Green Brasserie,5,Los Alamitos,MT,1
831,917 Bakery,5,Kahului,CT,1
832,Orange Box,3,Sunnyvale,NY,1
833,Fast Dragon,1,Galveston,FL,2
834,Sugar Gastropub,3,Idaho Falls,FL,1
835,Orange Dragon,7,Wethersfield,AK,2
836,Silver Grill & Tap,5,Indianapolis,IL,2
837,Golden Kitchen,6,Rochester,NJ,2
838,Golden BBQ,7,Oklahoma City,NJ,1
839,Salty Eats,5,Gainesville,TN,1
840,Golden Box,7,Mandeville,GA,1
841,Smokestack Diner,6,Chicago,NJ,2
842,Silver Shakes,7,El Segundo,IL,1
843,Sweet House,7,Chicago,FL,2
844,Silver Dragon,5,Comfort,MA,1
845,Thirsty Subs,2,Olathe,HI,2
846,Green Creamery,4,Gulf Breeze,IL,3
847,Sweet Diner,4,Buena Park,TN,1
848,Fat Spoon,6,Jersey City,NV,1
849,Green Bakery,3,Milford,RI,2
850,Golden Eats,5,Wilson,GA,1
851,2371 Eatery,4,Denver,MO,2
852,23 Dragon,3,Twin Falls,CO,2
853,Sugar Spoon,2,Portland,CA,2
854,Smokestack Dragon,1,Princeton Junction,VA,2
855,Fat Cafe,2,Montreal,ID,1
856,73 Creamery,4,Armonk,CA,3
857,955 Diner,3,Spring Green,NY,2
858,831 Steakhouse,2,Pelham,GA,1
859,WQ Kitchen,6,Dahlonega,CA,2
860,Orange Grill,5,Emmitsburg,CA,2
861,Hungry House,6,Baldwin,KY,1
862,Sugar Bakery,2,Wisconsin Dells,OR,3
863,Blue Plate Dragon,6,Del Mar,TN,1
864,Sugar Eatery,1,Irvine,CO,2
865,Red Burger,6,Colleyville,IN,1
866,2818 King,6,Lafayette,CA,2
867,Golden Bakery,3,Brea,PA,2
868,Sweet Pub,2,Alexandria,TX,2
869,Sugar Grill,3,New Bern,TX,1
870,Red Spoon,6,Bridgman,OH,3
871,4246 Kitchen,6,New York,TX,2
872,Big Bakery,3,Colorado Springs,NC,1
873,492 Burger,1,Cape May,NJ,3
874,Fast Diner,2,Las Vegas,CA,2
875,899 Pub,3,Wooster,MA,3
876,Red King,7,Sparks,PA,2
877,Blue Plate Pizza,1,New Orleans,PA,2
878,Sugar Grill,3,Schertz,NY,3
879,Fat Dragon,4,Sedona,FL,2
880,5664 Kitchen,7,Toronto,TX,2
881,AGH King,6,Wilmington,NC,2
882,91 Pizza,3,Northampton,CO,3
883,Fat Burger,2,Baltimore,TX,2
884,Red Spoon,4,San Antonio,VA,1
885,Big Burger,4,Queensbury,CA,2
886,Spice Grill & Tap,1,Duck,NY,3
887,Thirsty Brasserie,1,Winston Salem,WA,2
888,Thirsty Steakhouse,1,Olympia,MI,2
889,Silver Pub,7,Johnson City,NC,2
890,Silver Box,7,Boston,MI,2
891,Golden Subs,4,Cranford,TX,2
892,Sweet Coffee,3,Northfield,LA,2
893,Blue Brasserie,6,Mount Holly,FL,2
894,Fat House,1,Hurleyville,FL,3
895,555 King,4,Bethesda,IN,3
896,Red Shakes,1,Bradenton,NC,2
897,Blue Grill,2,Ithaca,CA,2
898,17 Brasserie,6,Eastsound,IN,1
899,Belly Pub,3,Brentwood,TX,3
900,Sugar Burger,4,Bluffton,FL,2
901,28 Diner,5,Wayne,HI,2
902,Salty Burger,6,Trinity,VA,2
903,Thirsty House,7,Cambridge,CA,2
904,2792 House,4,Gahanna,MA,2
905,Salty Pub,7,Kanab,PA,2
906,Blue Plate House,3,Seattle,NJ,2
907,Salty Steakhouse,2,Peachtree City,TN,3
908,Red Juice Bar,7,Springfield,FL,3
909,Sugar Eatery,5,Omaha,PA,3
910,Green Deli,7,Encinitas,RI,3
911,350 Juice Bar,7,San Francisco,MO,2
912,Smokestack Sushi,3,Kent,AB,2
913,Silver Bar & Grill,6,Red Bank,FL,1
914,864 BBQ,1,Tucson,IA,2
915,Fat Subs,1,Bandon,IL,2
916,Red Dragon,6,Napa,MI,2
917,Red Brasserie,1,The Woodlands,IN,2
918,Fat House,4,Aurora,CA,1
919,Silver Sushi,1,Boone,TX,1
920,Fast Kitchen,5,Torrey,ME,1
921,Salty Cafe,1,Provincetown,FL,2
922,Sugar Pub,7,East Lansing,ON,1
923,Smokestack Eatery,2,St Louis,CA,3
924,AWN Sushi,6,Miami,TX,2
925,Red Creamery,2,Harrisburg,FL,3
926,Orange Grill,1,Fremont,CA,3
927,Fat Diner,6,Springfield,OH,2
928,Fast Subs,3,Prairie Village,WA,2
929,236 Bar & Grill,6,San Francisco,AL,2
930,RG Eats,1,Oakbrook Terrace,VA,1
931,Red Brasserie,2,Boston,CA,2
932,61 Diner,6,Carolina Beach,TX,2
933,Thirsty BBQ,7,Orange,WA,2
934,Golden Pizza,1,Nyack,SC,2
935,Blue Eatery,1,Charlotte,DE,3
936,Sugar Gastropub,4,Cincinnati,AZ,2
937,5391 Dragon,5,Hammond,FL,1
938,Spice King,7,Raleigh,HI,3
939,Fast King,4,Williamsburg,FL,1
940,WU Spoon,4,Tucson,LA,1
941,Belly BBQ,7,Centennial,WA,3
942,Green Coffee,6,Reno,FL,2
943,Belly Burger,6,Salisbury,NY,1
944,Silver Pub,5,Dallas,WI,1
945,Belly Juice Bar,5,Boston,NY,3
946,Smokestack Box,5,Alhambra,DC,2
947,Hungry Kitchen,1,Norman,FL,3
948,383 Spoon,7,North Kingstown,OH,2
949,Big BBQ,2,Port Deposit,MI,1
950,Blue House,6,Lake Ozark,MA,3
951,Sweet Coffee,5,Georgetown,CA,2
952,Spice Grill & Tap,7,Maroa,CA,2
953,Silver Coffee,1,Glendora,OR,1
954,Silver Eats,1,Napa,WI,1
955,CE Brasserie,5,Dubuque,NJ,2
956,Thirsty Eats,4,Austin,AR,2
957,Orange Kitchen,2,Jamaica Plain,VT,1
958,Sugar Coffee,1,San Diego,ND,3
959,Green Creamery,6,Spruce Pine,OR,2
960,Sweet Grill & Tap,7,Seattle,FL,3
961,Sugar Pizza,3,Toronto,IL,2
962,Salty House,4,Atlanta,VA,2
963,Silver Cafe,4,Bend,LA,2
964,Silver Spoon,4,Carbondale,TX,1
965,Golden Burger,7,Dallas,CA,2
966,Spice Brasserie,6,Geneva,PA,2
967,Silver Subs,5,Milwaukee,CA,3
968,4082 Grill,5,Washington,NC,2
969,Silver Pizza,5,Somers Point,CA,2
970,8160 Dragon,5,Huntersville,PA,2
971,Thirsty Gastropub,2,Memphis,OR,2
972,Spice Spoon,5,Keego Harbor,UT,2
973,NRW Pizza,3,Appleton,AL,2
974,Golden King,2,New Orleans,GA,3
975,756 Gastropub,3,Oxnard,TX,1
976,Smokestack Juice Bar,7,Elko,NJ,2
977,Big Eatery,5,Independence,NC,3
978,Big Pub,4,Moorestown,IN,1
979,83 Curry,7,Clifton Park,MI,2
980,Blue Plate Deli,7,Ocean City,TX,1
981,Sweet Dragon,1,Toronto,FL,2
982,Thirsty Subs,5,Peabody,AR,3
983,Blue Coffee,2,Timberline Lodge,CO,1
984,Blue Plate Eatery,4,San Diego,NY,1
985,9827 Sushi,7,Studio City,UT,2
986,Salty Kitchen,3,Warren,CO,3
987,Green Bar & Grill,4,Bronx,CA,3
988,Green Subs,7,Chicago,NY,2
989,45 Spoon,6,New York,MI,2
990,Green Steakhouse,7,Tustin,NY,1
991,Red Eats,7,Iowa City,RI,2
992,FMQ Bar & Grill,6,Laguna Niguel,PA,2
993,Golden Dragon,4,Elberta,TX,3
994,Spice Spoon,1,Mount Vernon,CO,3
995,Sugar Creamery,5,Boulder,NJ,1
996,Belly Pizza,5,Hemet,CA,3
997,Fat Coffee,2,Suttons Bay,NC,1
998,30 Dragon,4,New Virginia,CA,3
999,1122 Pizza,7,Motley,FL,3
1000,Belly Bakery,3,Portland,PA,2
1001,Spice Grill & Tap,7,Boonton,WA,2
1002,QT Pub,3,Hamilton,MD,2
1003,Red Diner,2,Chicago,TX,1
1004,2055 House,2,Savannah,CO,3
1005,Silver BBQ,4,Fairbanks,CA,2
1006,Smokestack Bar & Grill,1,Winston,TX,2
1007,698 Creamery,6,Sunny Isles Beach,NY,2
1008,Smokestack King,2,Virginia Beach,MA,2
1009,Sugar Grill & Tap,7,Chicago,NJ,2
1010,Red Pizza,5,Millburn,FL,2
1011,AO Eatery,5,Marlboro,WA,1
1012,Thirsty Diner,1,Baton Rouge,MN,3
1013,Red Kitchen,7,Duxbury,CT,2
1014,Smokestack Pizza,7,Norcross,CA,1
1015,Spice Dragon,1,Brookville,WI,2
1016,Blue Deli,2,Kokomo,SC,2
1017,Big Coffee,1,Pismo Beach,UT,2
1018,Hungry Diner,5,Chicago,OR,1
1019,557 Deli,1,Palm Springs,MA,3
1020,CK Coffee,3,Lutz,NV,2
1021,Salty Bakery,1,Lockport,OH,2
1022,81 Subs,4,Wrentham,NJ,2
1023,Golden Grill,5,West Des Moines,OH,1
1024,15 Creamery,1,Hilton Head Island,CA,2
1025,AT Steakhouse,5,St George,FL,3
1026,BPB Gastropub,6,Tukwila,TX,2
1027,Golden Eats,4,Henderson,NC,2
1028,Smokestack Burger,7,Falls Church,GA,2
1029,Blue Plate Kitchen,4,Chicago,NY,1
1030,Fast BBQ,1,Milwaukee,MA,1
1031,635 Kitchen,1,San Diego,CA,1
1032,Blue Plate Eats,4,Northridge,NV,1
1033,Thirsty Eatery,2,Orlando,MI,2
1034,Thirsty Box,6,Bethesda,VA,2
1035,4057 Grill & Tap,5,Wadsworth,NV,2
1036,Blue Plate Subs,1,Blauvelt,MN,1
1037,Blue Plate House,1,Jacksonville,MA,2
1038,Fat Box,7,River Falls,FL,3
1039,Silver Burger,2,Quincy,TX,3
1040,Red Grill,7,Flintstone,PA,3
1041,Blue King,2,Greenwood Village,OK,2
1042,1368 Curry,7,Shelter Island,MI,3
1043,Fast Burger,7,Fremont,DC,2
1044,Silver Curry,7,Maryville,CA,1
1045,Fast Grill,4,Kingston,IL,3
1046,Hungry Kitchen,7,Pine Plains,FL,1
1047,Sweet King,5,Lake Geneva,UT,1
1048,Belly Subs,7,Port Chester,NV,3
1049,905 Gastropub,5,Toledo,ID,1
1050,NKW King,4,Huntington Park,WI,2
1051,Fast Steakhouse,7,Celebration,TX,2
1052,287 Grill & Tap,7,Green Valley,BC,2
1053,62 Juice Bar,2,Pittsburgh,FL,3
1054,Hungry Juice Bar,3,Corona Del Mar,GA,2
1055,Thirsty Deli,2,Astoria,CA,2
1056,Fat Eats,7,Flagstaff,MN,3
1057,Fat Steakhouse,5,Centennial,MO,3
1058,Sugar Grill,6,Pebble Beach,FL,1
1059,KA Kitchen,7,Los Angeles,MI,3
1060,Silver Box,1,San Antonio,IA,2
1061,Hungry Gastropub,7,Columbia,LA,1
1062,Silver Steakhouse,3,Oregon City,CA,3
1063,Blue Plate Deli,1,Norman,FL,3
1064,Thirsty Brasserie,4,Farmington Hills,NY,2
1065,747 Diner,6,Rockford,MD,1
1066,Hungry King,1,Little Canada,IN,2
1067,Green Bakery,2,Leeds Point,CA,3
1068,Blue Plate BBQ,7,Summerville,NC,1
1069,Thirsty Subs,7,Jacksonville,FL,3
1070,Big Creamery,3,Vancouver,LA,3
1071,Salty Kitchen,6,Anchorage,ND,2
1072,Green Curry,2,Savannah,MI,2
1073,38 Eatery,5,Westport,NY,1
1074,9944 Kitchen,2,New York,FL,3
1075,Smokestack Kitchen,2,Mine Hill,DE,2
1076,Salty Burger,1,Los Angeles,WI,2
1077,Belly Eats,5,Kahuku,LA,1
1078,Orange Pub,6,Taos,NY,2
1079,1085 BBQ,4,Rancho Mirage,HI,1
1080,Smokestack Cafe,1,Clearwater Beach,OH,2
1081,Belly Bakery,3,Morgantown,FL,1
1082,Golden Burger,1,Charleston,AL,2
1083,Sweet Diner,3,Abilene,NY,2
1084,KR Cafe,5,Maumee,VA,2
1085,Sweet House,7,Sacramento,NH,1
1086,Salty Dragon,1,Palm Bay,HI,3
1087,Blue House,2,Sun Prairie,ME,1
1088,Silver Cafe,3,Las Vegas,CT,2
1089,Big Eatery,1,Greenwich,CA,3
1090,Red Juice Bar,1,La Jolla,CA,1
1091,Golden Cafe,6,Kissimmee,TN,1
1092,8276 Cafe,7,Kansas City,MA,2
1093,Fat Spoon,3,Burlington,WI,1
1094,Sugar Creamery,6,Pittsburgh,TX,2
1095,NMT Box,2,Rowland Heights,IN,2
1096,Blue Plate Gastropub,3,Mooresburg,AZ,1
1097,Red Deli,7,Atlanta,NY,2
1098,Thirsty Cafe,5,Washington,IL,2
1099,Salty Bakery,6,Ashland,TX,1
1100,Thirsty Burger,4,Cincinnati,IA,2
1101,Thirsty Grill,4,Pittsburgh,LA,2
1102,Sweet Bar & Grill,7,Graham,FL,1
1103,Sugar Cafe,1,Seattle,NJ,2
1104,945 Subs,3,New Brunswick,GA,2
1105,Spice Eatery,3,New York,NJ,2
1106,Smokestack Box,7,Woodstock,FL,3
1107,883 Gastropub,5,Lake Forest,NY,2
1108,Salty Shakes,7,Miami Beach,NY,1
1109,SH Juice Bar,4,Tomball,MS,1
1110,Fast Burger,2,Peekskill,TN,2
1111,8028 Burger,4,Seattle,NY,2
1112,HT Coffee,7,Arlington Heights,NY,2
1113,Fat Creamery,6,Great Falls,DC,2
1114,Big Box,5,Eureka,VA,2
1115,Sugar Grill,5,Boca Raton,WI,2
1116,Blue Bar & Grill,3,La Porte,NY,2
1117,Silver Grill,1,Orlando,UT,2
1118,Blue Steakhouse,7,Sarasota,MN,1
1119,Blue Brasserie,3,Memphis,PA,1
1120,Hungry Burger,2,Mobile,NV,2
1121,Silver House,7,Northport,FL,2
1122,Silver Grill,6,Big Bear Lake,CA,2
1123,Golden Brasserie,1,Milwaukee,WI,3
1124,Fat House,5,Chicago,MA,2
1125,Green Deli,2,Lancaster,AZ,2
1126,Red Dragon,3,Sandy,NC,2
1127,Smokestack Coffee,3,Biloxi,PA,1
1128,Thirsty Shakes,6,Brunswick,FL,1
1129,RKJ Pub,1,Cold Spring Harbor,CA,2
1130,Smokestack Cafe,3,Wanaque,MO,2
1131,Golden Sushi,7,Alexandria,CA,2
1132,Blue Plate Brasserie,1,Charlottesville,MA,2
1133,Smokestack King,7,Williamstown,WI,3
1134,Fast Creamery,3,Schiller Park,FL,1
1135,Blue Grill & Tap,6,Bellingham,FL,1
1136,Smokestack Pizza,3,Woodstock,IL,1
1137,Blue Plate King,4,Chadds Ford,CO,2
1138,Green Dragon,1,Myerstown,CA,1
1139,Golden Steakhouse,4,Virginia Beach,ID,2
1140,683 Kitchen,7,New Orleans,FL,2
1141,Belly Grill & Tap,1,Northbrook,CA,3
1142,987 Juice Bar,4,Brooklyn,IL,2
1143,HBK Grill,7,Annapolis,CT,2
1144,Smokestack Bar & Grill,3,Montgomery,ID,1
1145,Sweet Subs,1,Lost River,CT,1
1146,Spice King,3,North Miami,UT,2
1147,TU Coffee,6,Rosemont,WA,1
1148,Smokestack Burger,5,Richfield,DC,2
1149,3080 Coffee,7,Saratoga Springs,TX,2
1150,Green Sushi,3,Denver,CA,3
1151,Fast Spoon,2,Rogers,PA,2
1152,75 Deli,6,Morristown,CA,3
1153,12 Grill,5,New York,CA,2
1154,Big House,7,Bridgeville,NY,3
1155,Salty Creamery,2,Seattle,PA,1
1156,Golden Spoon,3,San Francisco,IL,2
1157,Green Shakes,2,Virginia Beach,WA,2
1158,Silver Burger,2,Walnut Creek,TN,2
1159,9051 Grill,5,Duarte,FL,3
1160,VGT House,5,New Orleans,CO,1
1161,78 Sushi,1,Parker,MA,2
1162,Spice Bar & Grill,5,Mason,PA,1
1163,Thirsty Eats,2,Asbury Park,IL,3
1164,384 Shakes,4,Birmingham,AR,3
1165,Belly Grill,5,San Diego,MA,2
1166,3388 Burger,3,Rochester,TX,3
1167,Spice King,5,Treasure Island,NY,2
1168,Sugar Creamery,7,Saint Augustine,CA,2
1169,Thirsty Grill,3,Memphis,NY,2
1170,Blue Plate Grill & Tap,2,Corolla,MA,1
1171,Fast Eatery,6,Berkeley,NE,3
1172,Red Deli,2,New York,TX,3
1173,Sugar Burger,1,Tampa,CA,3
1174,Orange Curry,6,Tequesta,FL,2
1175,Red BBQ,7,Arlington,CO,3
1176,Fat Bar & Grill,3,Atlantic City,CA,3
1177,Thirsty Eats,4,Kalamazoo,NY,1
1178,Blue Plate Box,3,Pahrump,CA,2
1179,Silver Burger,4,Kansas City,GA,2
1180,Big Pub,6,Lincoln,NY,1
1181,Sweet Eats,5,Newton,BC,2
1182,Salty Steakhouse,7,Chicago,OK,2
1183,Green Dragon,5,Minneapolis,MO,1
1184,Golden BBQ,3,Royal Oak,PA,3
1185,Golden Eats,3,Sugar Land,OH,3
1186,41 Deli,7,Waynesboro,CA,1
1187,Smokestack Eatery,6,Chico,FL,3
1188,Silver Eats,6,Rehoboth Beach,AZ,3
1189,Green Box,2,Laguna Beach,NJ,3
1190,Fast Bakery,1,Jacksonville,VA,2
1191,Sugar Grill,4,Murrieta,CA,2
1192,Hungry Pub,5,Steamboat Springs,FL,3
1193,Thirsty Kitchen,4,Fremont,MN,2
1194,Silver Bar & Grill,3,Fortville,DC,2
1195,Sugar Gastropub,7,Medford,OR,3
1196,14 Coffee,5,Milwaukee,NY,3
1197,Blue Plate Cafe,6,Orlando,IL,2
1198,Belly Burger,1,Kalamazoo,TX,3
1199,Blue Steakhouse,3,Ithaca,WI,1
1200,Big Spoon,4,Scottsdale,IN,3
1201,Golden Kitchen,3,New Orleans,PA,2
1202,Thirsty Coffee,5,New York,IA,3
1203,34 Cafe,4,Kirkwood,NY,2
1204,Hungry Bar & Grill,3,Miami,CA,3
1205,Green Shakes,6,Milton,ON,2
1206,YNP Steakhouse,1,Friday Harbor,NC,2
1207,QK Subs,4,Gardena,WY,2
1208,Red House,4,Kent,PA,3
1209,Red Dragon,1,Wilmington,MI,2
1210,Spice Coffee,7,Baltimore,TN,2
1211,Silver Gastropub,7,Flinn Springs,CA,1
1212,6602 Pub,3,Wilmington,MN,1
1213,Blue Diner,3,Burrillville,WI,2
1214,Silver Cafe,5,Los Angeles,PA,1
1215,Golden Deli,1,Boston,TN,2
1216,Blue Dragon,7,Berkeley,NC,2
1217,Golden Gastropub,3,Steamboat Springs,CA,2
1218,Salty Bakery,7,Monroe,FL,1
1219,Hungry Juice Bar,2,Roswell,NY,2
1220,Thirsty Pub,7,Golden City,KY,3
1221,Big Curry,6,Seattle,CA,2
1222,Sweet Kitchen,1,Portland,NY,3
